x,y
7.813,170.464
7.831,170.464
7.865,170.464
7.882,170.464
7.917,170.464
7.952,170.464
7.986,168.840
8.021,168.840
8.055,168.840
8.073,168.840
8.090,168.840
8.124,168.840
8.142,168.840
8.159,167.216
8.194,167.216
8.228,167.216
8.263,167.216
8.297,167.216
8.315,165.592
8.332,165.592
8.366,165.592
8.401,163.969
8.418,163.969
8.436,163.969
8.470,162.345
8.487,162.345
8.539,160.721
8.557,160.721
8.591,160.721
8.608,160.721
8.643,160.721
8.678,159.097
8.712,159.097
8.747,157.473
8.781,157.473
8.816,155.849
8.833,155.849
8.868,154.226
8.902,152.602
8.920,152.602
8.954,150.979
8.971,150.979
9.006,150.979
9.041,149.355
9.075,149.355
9.092,147.731
9.127,147.731
9.162,146.107
9.179,146.107
9.196,146.107
9.248,144.484
9.265,144.484
9.300,142.860
9.334,142.860
9.369,141.236
9.386,141.236
9.421,141.236
9.455,139.612
9.490,139.612
9.525,139.612
9.559,139.612
9.594,137.988
9.611,137.988
9.646,137.988
9.680,137.988
9.715,137.988
9.732,137.988
9.749,137.988
9.784,137.988
9.801,137.988
9.836,137.988
9.870,137.988
9.905,136.365
9.957,134.741
9.974,133.117
10.009,131.494
10.026,129.870
10.061,128.246
10.095,128.246
10.130,126.623
10.164,124.999
10.199,123.375
10.216,123.375
10.251,121.751
10.268,121.751
10.303,120.127
10.337,120.127
10.354,118.503
10.389,118.503
10.424,116.880
10.458,115.256
10.475,113.632
10.510,112.008
10.545,108.761
10.579,105.515
10.596,105.515
10.614,103.891
10.648,102.267
10.683,100.643
10.700,99.019
10.717,99.019
10.735,97.396
10.769,97.396
10.804,95.772
10.821,95.772
10.838,94.148
10.873,92.524
10.908,92.524
10.925,90.901
10.942,90.901
10.959,90.901
10.994,89.277
11.011,89.277
11.029,87.654
11.046,87.654
11.080,86.030
11.115,86.030
11.132,86.030
11.150,84.406
11.184,84.406
11.219,82.782
11.236,82.782
11.271,81.158
11.305,81.158
11.322,81.158
11.357,79.534
11.392,79.534
11.409,77.911
11.443,77.911
11.461,77.911
11.495,76.287
11.530,76.287
11.564,74.663
11.599,73.039
11.616,73.039
11.651,73.039
11.668,71.416
11.703,71.416
11.737,69.792
11.772,69.792
11.806,68.169
11.824,68.169
11.841,68.169
11.858,66.545
11.876,66.545
11.910,66.545
11.945,64.921
11.962,64.921
11.997,64.921
12.031,63.297
12.048,63.297
12.083,63.297
12.118,61.673
12.135,61.673
12.152,61.673
12.187,60.050
12.221,60.050
12.239,60.050
12.256,60.050
12.290,58.426
12.308,58.426
12.325,58.426
12.360,56.802
12.394,56.802
12.429,56.802
12.463,55.178
12.481,55.178
12.498,55.178
12.532,55.178
12.567,53.554
12.584,53.554
12.602,53.554
12.636,53.554
12.671,51.931
12.705,51.931
12.740,51.931
12.757,51.931
12.792,50.308
12.809,50.308
12.844,50.308
12.878,48.684
12.913,48.684
12.947,48.684
12.982,47.060
13.016,47.060
13.034,47.060
13.086,47.060
13.120,45.436
13.137,45.436
13.155,45.436
13.172,45.436
13.207,45.436
13.241,45.436
13.258,43.812
13.293,43.812
13.328,43.812
13.362,43.812
13.379,43.812
13.431,42.188
13.466,42.188
13.500,42.188
13.535,42.188
13.552,42.188
13.587,40.565
13.604,40.565
13.621,40.565
13.656,40.565
13.691,40.565
13.725,38.941
13.742,38.941
13.777,38.941
13.812,38.941
13.829,38.941
13.846,37.317
13.881,37.317
13.915,37.317
13.950,37.317
13.967,37.317
14.002,35.693
14.036,35.693
14.071,35.693
14.088,35.693
14.123,35.693
14.157,35.693
14.175,34.069
14.192,34.069
14.226,34.069
14.261,34.069
14.278,34.069
14.296,34.069
14.330,32.446
14.365,32.446
14.382,32.446
14.399,32.446
14.434,32.446
14.451,32.446
14.486,30.823
14.520,30.823
14.555,30.823
14.589,29.199
14.624,29.199
14.641,27.575
14.659,27.575
14.676,25.951
14.710,25.951
14.728,25.951
14.780,25.951
14.797,25.951
14.831,25.951
14.849,25.951
14.866,25.951
14.901,24.327
14.935,24.327
14.952,24.327
14.970,24.327
15.004,24.327
15.039,24.327
15.073,24.327
15.091,24.327
15.125,22.704
15.143,22.704
15.160,22.704
15.177,22.704
15.194,22.704
15.212,22.704
15.246,21.080
15.281,21.080
15.298,21.080
15.315,21.080
15.350,21.080
15.385,21.080
15.419,21.080
15.436,21.080
15.471,21.080
15.506,21.080
15.523,21.080
15.540,21.080
15.557,21.080
15.592,21.080
15.609,19.456
15.627,19.456
15.661,19.456
15.696,19.456
15.730,19.456
15.765,19.456
15.799,19.456
15.834,19.456
15.869,19.456
15.903,19.456
15.938,19.456
15.955,19.456
15.972,19.456
16.007,19.456
16.041,19.456
16.059,19.456
16.076,19.456
16.111,19.456
16.145,19.456
16.180,19.456
16.214,17.832
16.249,17.832
16.283,17.832
16.301,17.832
16.318,17.832
16.353,17.832
16.387,17.832
16.404,17.832
16.422,17.832
16.456,17.832
16.474,17.832
16.508,17.832
16.525,17.832
16.560,17.832
16.595,17.832
16.612,17.832
16.629,17.832
16.664,17.832
16.698,17.832
16.716,17.832
16.733,17.832
16.768,17.832
16.802,17.832
16.837,19.456
16.854,19.456
16.906,19.456
16.923,19.456
16.940,19.456
16.958,19.456
16.975,19.456
17.010,19.456
17.044,19.456
17.079,19.456
17.113,19.456
17.148,21.080
17.182,21.080
17.217,21.080
17.252,21.080
17.286,21.080
17.321,21.080
17.338,21.080
17.373,21.080
17.407,22.704
17.442,22.704
17.459,22.704
17.476,22.704
17.494,22.704
17.528,22.704
17.563,22.704
17.580,22.704
17.597,24.327
17.632,24.327
17.666,24.327
17.684,24.327
17.701,24.327
17.718,24.327
17.753,24.327
17.787,25.951
17.805,25.951
17.822,25.951
17.857,25.951
17.891,25.951
17.908,27.575
17.926,27.575
17.960,27.575
17.978,27.575
18.012,29.199
18.047,29.199
18.081,29.199
18.116,29.199
18.133,30.823
18.168,30.823
18.202,30.823
18.220,30.823
18.237,30.823
18.254,30.823
18.289,32.446
18.323,32.446
18.341,32.446
18.375,32.446
18.392,32.446
18.427,32.446
18.444,32.446
18.462,32.446
18.496,34.069
18.531,34.069
18.548,34.069
18.565,34.069
18.583,34.069
18.600,35.693
18.634,35.693
18.669,35.693
18.686,35.693
18.721,35.693
18.755,35.693
18.790,37.317
18.825,37.317
18.842,37.317
18.876,37.317
18.911,37.317
18.946,37.317
18.997,37.317
19.032,37.317
19.067,37.317
19.101,37.317
19.118,37.317
19.136,37.317
19.170,37.317
19.205,37.317
19.222,37.317
19.239,37.317
19.274,37.317
19.291,35.693
19.326,35.693
19.360,35.693
19.378,35.693
19.412,35.693
19.447,35.693
19.481,35.693
19.516,35.693
19.551,35.693
19.568,35.693
19.585,35.693
19.620,35.693
19.637,35.693
19.689,35.693
19.723,35.693
19.758,35.693
19.775,35.693
19.793,35.693
19.827,35.693
19.862,35.693
19.896,35.693
19.914,35.693
19.931,35.693
19.965,35.693
19.983,34.069
19.983,30.823
