x,y
8.436,185.049
8.470,185.049
8.505,186.673
8.539,186.673
8.557,186.673
8.574,186.673
8.608,186.673
8.643,186.673
8.660,186.673
8.678,186.673
8.712,186.673
8.747,185.049
8.781,185.049
8.799,185.049
8.833,185.049
8.850,185.049
8.868,183.425
8.885,183.425
8.920,183.425
8.954,181.802
8.989,181.802
9.023,181.802
9.058,181.802
9.092,180.178
9.127,180.178
9.162,178.554
9.196,176.930
9.231,176.930
9.265,175.306
9.283,175.306
9.317,173.683
9.334,172.060
9.369,172.060
9.404,170.436
9.438,170.436
9.455,170.436
9.473,170.436
9.507,170.436
9.525,170.436
9.559,170.436
9.594,168.812
9.611,168.812
9.646,167.188
9.680,167.188
9.697,167.188
9.715,165.564
9.732,165.564
9.767,165.564
9.784,163.941
9.818,163.941
9.853,162.317
9.870,162.317
9.905,162.317
9.939,160.693
9.957,160.693
9.991,159.069
10.026,157.445
10.043,157.445
10.061,157.445
10.095,155.821
10.112,155.821
10.147,154.198
10.182,154.198
10.216,152.574
10.233,152.574
10.268,150.951
10.303,149.327
10.337,146.080
10.372,146.080
10.406,144.456
10.441,144.456
10.475,144.456
10.493,142.833
10.510,142.833
10.527,142.833
10.545,142.833
10.579,141.209
10.614,139.585
10.631,139.585
10.666,139.585
10.700,137.961
10.717,137.961
10.752,136.337
10.787,136.337
10.821,134.714
10.856,134.714
10.890,133.090
10.942,131.467
10.977,131.467
11.011,129.843
11.046,129.843
11.063,128.219
11.080,128.219
11.115,128.219
11.150,126.595
11.167,124.972
11.201,123.348
11.236,120.101
11.253,118.477
11.305,113.607
11.340,111.983
11.357,110.360
11.392,108.736
11.409,108.736
11.426,107.112
11.461,107.112
11.495,105.488
11.530,103.865
11.564,102.241
11.599,102.241
11.616,100.617
11.634,100.617
11.668,98.993
11.685,98.993
11.720,97.369
11.755,95.745
11.772,95.745
11.806,94.122
11.841,92.498
11.876,90.875
11.910,89.251
11.945,87.627
11.962,87.627
11.997,86.003
12.031,84.380
12.048,84.380
12.083,82.756
12.100,81.132
12.135,81.132
12.169,79.508
12.187,77.884
12.221,77.884
12.256,76.261
12.290,74.637
12.308,74.637
12.325,73.013
12.342,73.013
12.377,71.390
12.394,71.390
12.429,69.766
12.463,68.142
12.498,66.519
12.532,64.895
12.550,63.271
12.567,63.271
12.584,61.647
12.602,61.647
12.636,60.023
12.671,60.023
12.723,56.776
12.740,56.776
12.757,55.153
12.774,55.153
12.809,53.529
12.844,51.905
12.861,51.905
12.878,51.905
12.913,50.282
12.947,50.282
12.982,48.658
13.016,48.658
13.034,47.034
13.068,47.034
13.086,47.034
13.120,45.411
13.155,45.411
13.189,43.787
13.224,43.787
13.258,43.787
13.293,42.163
13.310,42.163
13.328,42.163
13.362,42.163
13.397,40.539
13.431,40.539
13.449,40.539
13.483,38.915
13.500,38.915
13.535,37.292
13.570,37.292
13.604,37.292
13.639,35.668
13.656,35.668
13.673,35.668
13.725,35.668
13.742,34.044
13.760,34.044
13.777,34.044
13.812,34.044
13.846,32.420
13.863,32.420
13.898,32.420
13.933,30.797
13.950,30.797
13.984,29.173
14.019,29.173
14.054,29.173
14.088,27.550
14.123,27.550
14.157,27.550
14.175,27.550
14.192,27.550
14.226,25.926
14.261,25.926
14.278,25.926
14.313,25.926
14.347,24.302
14.382,24.302
14.399,24.302
14.417,24.302
14.451,22.678
14.468,22.678
14.503,22.678
14.538,22.678
14.572,21.054
14.607,21.054
14.641,21.054
14.676,19.430
14.693,19.430
14.728,19.430
14.762,19.430
14.797,17.807
14.831,17.807
14.866,17.807
14.901,17.807
14.918,16.183
14.952,16.183
14.987,16.183
15.022,16.183
15.039,16.183
15.056,16.183
15.091,16.183
15.108,16.183
15.143,14.559
15.177,14.559
15.212,14.559
15.246,14.559
15.281,14.559
15.298,14.559
15.315,14.559
15.350,14.559
15.367,14.559
15.385,14.559
15.402,14.559
15.436,12.935
15.454,12.935
15.488,12.935
15.523,12.935
15.557,12.935
15.592,12.935
15.627,12.935
15.644,12.935
15.661,12.935
15.696,12.935
15.730,12.935
15.748,12.935
15.765,12.935
15.799,11.312
15.834,11.312
15.851,11.312
15.886,11.312
15.920,11.312
15.938,11.312
15.955,11.312
15.972,11.312
16.007,11.312
16.041,11.312
16.076,11.312
16.111,11.312
16.145,11.312
16.197,11.312
16.214,11.312
16.249,9.688
16.283,9.688
16.301,9.688
16.335,9.688
16.353,9.688
16.387,9.688
16.404,9.688
16.422,9.688
16.456,9.688
16.491,9.688
16.543,9.688
16.560,9.688
16.595,9.688
16.629,9.688
16.646,9.688
16.664,9.688
16.698,8.065
16.733,8.065
16.750,8.065
16.768,8.065
16.802,8.065
16.819,8.065
16.871,8.065
16.906,8.065
16.940,8.065
16.975,8.065
17.010,8.065
17.044,8.065
17.079,8.065
17.096,8.065
17.113,8.065
17.148,8.065
17.182,8.065
17.200,8.065
17.217,8.065
17.252,9.688
17.286,9.688
17.303,9.688
17.321,9.688
17.355,9.688
17.390,9.688
17.407,9.688
17.424,9.688
17.459,11.312
17.494,11.312
17.545,12.935
17.563,12.935
17.597,12.935
17.615,12.935
17.649,14.559
17.666,14.559
17.684,14.559
17.701,16.183
17.736,16.183
17.753,16.183
17.770,17.807
17.805,17.807
17.839,19.430
17.857,19.430
17.891,19.430
17.908,21.054
17.943,21.054
17.960,22.678
17.978,22.678
18.012,22.678
18.029,24.302
18.064,24.302
18.081,25.926
18.099,25.926
18.133,25.926
18.150,27.550
18.185,27.550
18.202,29.173
18.237,29.173
18.254,30.797
18.289,30.797
18.323,32.420
18.358,32.420
18.392,32.420
18.410,34.044
18.427,34.044
18.444,34.044
18.479,34.044
18.513,34.044
18.531,35.668
18.565,35.668
18.600,35.668
18.617,35.668
18.634,35.668
18.669,35.668
18.704,35.668
18.738,35.668
18.755,35.668
18.773,35.668
18.807,35.668
18.842,35.668
18.859,35.668
18.876,35.668
18.911,35.668
18.946,35.668
18.963,35.668
18.997,35.668
19.032,35.668
19.067,35.668
19.084,34.044
19.118,34.044
19.153,34.044
19.170,34.044
19.188,34.044
19.222,34.044
19.274,34.044
19.309,34.044
19.343,34.044
19.378,34.044
19.395,34.044
19.412,34.044
19.447,34.044
19.481,32.420
19.499,32.420
19.516,32.420
19.533,32.420
19.568,32.420
19.602,32.420
19.637,32.420
19.672,32.420
19.689,32.420
19.723,32.420
19.758,30.797
19.793,30.797
19.827,30.797
19.844,30.797
19.862,30.797
19.896,30.797
19.931,30.797
19.965,30.797
19.983,29.173
19.983,27.550
