x,y
7.761,228.902
7.779,227.279
7.813,224.032
7.831,224.032
7.865,220.785
7.900,219.161
7.917,217.537
7.952,214.291
7.969,212.667
7.986,212.667
8.021,209.420
8.038,209.420
8.073,206.173
8.107,204.550
8.124,202.926
8.159,201.302
8.194,199.678
8.228,198.054
8.245,198.054
8.280,198.054
8.315,196.430
8.349,194.807
8.366,194.807
8.384,193.183
8.418,191.560
8.436,191.560
8.453,189.936
8.470,189.936
8.505,188.312
8.539,186.688
8.557,186.688
8.574,185.065
8.608,185.065
8.643,183.441
8.660,183.441
8.678,181.817
8.695,181.817
8.712,181.817
8.747,180.193
8.781,180.193
8.799,178.569
8.833,178.569
8.850,176.946
8.885,175.322
8.902,175.322
8.920,175.322
8.954,173.698
8.989,172.075
9.023,170.451
9.058,168.827
9.075,167.204
9.127,165.580
9.144,163.956
9.179,163.956
9.213,162.332
9.248,160.708
9.283,159.084
9.300,157.461
9.334,157.461
9.369,155.837
9.404,155.837
9.438,154.213
9.473,154.213
9.490,154.213
9.525,154.213
9.559,154.213
9.576,154.213
9.594,154.213
9.628,154.213
9.663,152.589
9.680,152.589
9.697,152.589
9.732,152.589
9.767,152.589
9.801,152.589
9.818,152.589
9.853,150.966
9.888,150.966
9.905,150.966
9.922,150.966
9.939,150.966
9.974,149.342
10.009,149.342
10.043,147.719
10.078,147.719
10.112,146.095
10.147,146.095
10.182,146.095
10.216,144.471
10.233,144.471
10.268,142.847
10.303,142.847
10.320,142.847
10.354,141.223
10.389,141.223
10.424,139.600
10.458,139.600
10.493,139.600
10.527,137.976
10.562,136.352
10.596,133.105
10.631,133.105
10.666,131.482
10.700,129.858
10.717,129.858
10.735,129.858
10.769,128.235
10.804,128.235
10.838,128.235
10.873,128.235
10.908,126.611
10.925,126.611
10.942,126.611
10.977,126.611
11.011,126.611
11.046,124.987
11.080,124.987
11.115,124.987
11.150,124.987
11.167,124.987
11.201,123.363
11.219,123.363
11.253,123.363
11.271,121.739
11.288,121.739
11.322,120.115
11.357,120.115
11.392,118.492
11.426,118.492
11.461,116.868
11.495,116.868
11.530,116.868
11.564,115.244
11.582,115.244
11.616,115.244
11.634,115.244
11.668,113.620
11.703,113.620
11.720,113.620
11.737,113.620
11.772,113.620
11.806,111.996
11.824,111.996
11.858,111.996
11.893,111.996
11.910,111.996
11.945,110.373
11.979,110.373
11.997,110.373
12.031,108.750
12.066,108.750
12.100,107.126
12.118,107.126
12.152,105.502
12.169,105.502
12.221,103.878
12.256,102.254
12.273,102.254
12.290,100.631
12.325,100.631
12.360,99.007
12.377,99.007
12.394,99.007
12.411,99.007
12.446,97.383
12.481,97.383
12.515,95.759
12.532,95.759
12.567,95.759
12.584,94.135
12.602,94.135
12.636,94.135
12.671,92.511
12.705,92.511
12.740,92.511
12.774,90.889
12.809,90.889
12.826,90.889
12.861,89.265
12.878,89.265
12.913,89.265
12.947,87.641
12.965,87.641
12.999,87.641
13.034,86.017
13.051,86.017
13.086,86.017
13.120,84.393
13.137,84.393
13.155,84.393
13.189,84.393
13.224,82.769
13.241,82.769
13.276,82.769
13.310,81.146
13.345,81.146
13.362,79.522
13.379,79.522
13.414,79.522
13.449,77.898
13.483,76.274
13.500,76.274
13.535,74.650
13.552,74.650
13.570,73.027
13.604,73.027
13.639,71.404
13.656,71.404
13.673,69.780
13.691,69.780
13.725,68.156
13.760,68.156
13.777,66.532
13.794,66.532
13.829,66.532
13.863,64.908
13.881,64.908
13.898,64.908
13.915,64.908
13.967,63.285
13.984,63.285
14.019,63.285
14.054,61.661
14.071,61.661
14.088,61.661
14.105,61.661
14.140,61.661
14.175,60.037
14.192,60.037
14.209,60.037
14.244,60.037
14.278,60.037
14.313,58.413
14.347,58.413
14.382,56.789
14.417,56.789
14.434,56.789
14.468,55.165
14.486,55.165
14.520,55.165
14.538,55.165
14.555,55.165
14.589,53.542
14.624,53.542
14.641,53.542
14.676,53.542
14.693,51.918
14.728,51.918
14.745,51.918
14.762,51.918
14.797,50.295
14.831,50.295
14.866,48.671
14.883,48.671
14.901,48.671
14.952,47.047
14.970,47.047
15.004,47.047
15.039,45.423
15.073,45.423
15.091,45.423
15.108,45.423
15.143,43.800
15.177,43.800
15.212,43.800
15.246,42.176
15.281,42.176
15.315,40.552
15.350,40.552
15.385,38.928
15.419,38.928
15.454,37.304
15.488,37.304
15.523,37.304
15.540,35.681
15.557,35.681
15.592,35.681
15.627,35.681
15.661,34.057
15.696,34.057
15.730,34.057
15.748,32.433
15.782,32.433
15.817,32.433
15.834,32.433
15.869,30.810
15.886,30.810
15.903,30.810
15.938,30.810
15.972,30.810
16.007,29.186
16.059,29.186
16.076,29.186
16.111,29.186
16.128,29.186
16.145,29.186
16.162,27.562
16.197,27.562
16.232,27.562
16.266,27.562
16.283,25.939
16.318,25.939
16.335,25.939
16.370,24.315
16.404,24.315
16.422,24.315
16.456,24.315
16.491,22.691
16.525,22.691
16.560,22.691
16.577,22.691
16.612,22.691
16.646,22.691
16.681,21.067
16.698,21.067
16.733,21.067
16.750,21.067
16.768,21.067
16.802,21.067
16.837,21.067
16.871,21.067
16.889,21.067
16.906,21.067
16.940,21.067
16.975,19.443
16.992,19.443
17.010,19.443
17.027,19.443
17.061,19.443
17.096,19.443
17.131,19.443
17.165,19.443
17.200,21.067
17.217,21.067
17.234,21.067
17.252,21.067
17.286,21.067
17.321,21.067
17.355,21.067
17.390,21.067
17.407,21.067
17.459,22.691
17.476,22.691
17.511,24.315
17.545,24.315
17.580,25.939
17.597,25.939
17.615,25.939
17.649,27.562
17.684,27.562
17.701,29.186
17.736,30.810
17.770,30.810
17.805,32.433
17.839,34.057
17.857,34.057
17.891,35.681
17.926,37.304
17.960,38.928
17.995,40.552
18.029,40.552
18.047,42.176
18.064,42.176
18.099,43.800
18.150,47.046
18.185,48.670
18.220,50.294
18.237,50.294
18.254,51.917
18.271,51.917
18.306,53.541
18.341,55.165
18.358,55.165
18.375,56.788
18.410,56.788
18.444,58.412
18.479,60.036
18.513,61.660
18.548,61.660
18.583,63.284
18.600,63.284
18.617,63.284
18.634,64.907
18.652,64.907
18.686,64.907
18.721,64.907
18.755,66.531
18.790,66.531
18.807,66.531
18.859,66.531
18.894,66.531
18.928,66.531
18.963,66.531
18.997,66.531
19.032,66.531
19.067,66.531
19.101,66.531
19.136,66.531
19.153,66.531
19.205,66.531
19.239,66.531
19.274,66.531
19.309,66.531
19.343,66.531
19.360,66.531
19.378,66.531
19.412,66.531
19.447,66.531
19.481,66.531
19.499,66.531
19.533,66.531
19.551,66.531
19.585,64.907
19.620,64.907
19.654,64.907
19.689,64.907
19.706,64.907
19.723,64.907
19.758,64.907
19.793,64.907
19.810,64.907
19.827,64.907
19.862,64.907
19.896,64.907
19.914,64.907
19.948,64.907
19.983,63.284
19.983,61.660
19.983,60.036
